"Listado de horas
ID","final"
1459,"27:56"
1328,"27:57"
1411,"27:58"
1235,"27:59"
162,"28:02"
1202,"28:06"
2248,"28:07"
632,"28:12"
1312,"28:15"
794,"28:18"
3189,"28:21"
1421,"28:23"
2172,"28:23"
973,"28:25"
1400,"28:25"
236,"28:26"
3187,"28:29"
1793,"28:30"
2667,"28:30"
2445,"28:31"
1206,"28:32"
2342,"28:32"
1143,"28:33"
3344,"28:34"
1374,"28:36"
2802,"28:37"
1046,"28:39"
3285,"28:39"
1871,"28:43"
1753,"28:49"
2937,"28:49"
3015,"28:55"
1415,"28:58"
209,"28:59"
556,"29:01"
1021,"29:01"
1240,
851,
303,
2137,
3269,
120,
2881,
300,
3093,
71,
2976,
610,
2015,
3351,
3022,
290,
1276,
3021,
858,
3087,
97,
1159,
1692,
2081,
3108,
1557,
2094,
2349,
2049,
2208,
638,
2212,
3050,
1028,
2989,
3175,
3268,
1951,
2471,
2850,
1491,
2009,
1310,
3191,
2770,
1372,
1130,
2972,
1986,
448,
1838,
158,
1554,
2929,
2941,
1990,
2289,
1792,
777,
1189,
1680,
2398,
3039,
785,
2312,
3149,
2529,
3188,"24:20:00"
989,
1036,"24:22:00"
3237,"24:24:00"
834,"24:28:00"
479,"24:31:00"
779,"21:47:00"
688,"24:47:00"
825,"26:13:00"
1407,"26:15:00"
2747,"26:22:00"
145,"26:23:00"
1318,"26:05:00"
1789,"26:06:00"
1111,"26:08:00"
2186,"26:08:00"
358,"26:18:00"
1782,"26:18:00"
1255,"26:20:00"
3113,"26:22:00"
3390,"26:24:00"
1138,"26:26:00"
2284,"26:30:00"
2979,"26:30:00"
1844,"26:32:00"
616,"26:33:00"
175,"28:40:00"
2734,"28:47:00"
2940,"28:48:00"
3296,"28:49:00"
1033,"22:52:00"
2007,"22:57:00"
2584,"22:58:00"
1514,"23:01:00"
1563,"23:10:00"
1915,"23:16:00"
1981,"23:16:00"
2915,"23:16:00"
2207,"23:18:00"
2578,"23:18:00"
2709,"23:18:00"
2329,"23:21:00"
2413,"23:28:00"
3363,"23:42:00"
2657,"23:44:00"
2772,"23:53:00"
1875,"23:55:00"
2268,"23:56:00"
972,"23:59:00"
2000,"24:02:00"
857,"24:04:00"
1683,"24:05:00"
20,"24:25:00"
1506,"24:30:00"
3295,"24:39:00"
563,"24:41:00"
2509,"24:41:00"
1814,"24:42:00"
2279,"24:44:00"
698,"24:45:00"
2988,"24:47:00"
103,"24:48:00"
741,"24:48:00"
2345,"24:52:00"
674,"24:55:00"
2721,"24:55:00"
421,"24:57:00"
1292,"24:59:00"
3161,"24:59:00"
1368,"25:01:00"
38,"25:05:00"
1697,"25:05:00"
743,"25:06:00"
178,"25:07:00"
634,"25:15:00"
2080,"25:16:00"
3313,"25:16:00"
312,"25:18:00"
3010,"25:18:00"
1446,"25:21:00"
1298,"25:31:00"
2563,"25:36:00"
1177,"25:43:00"
2473,"26:09:00"
1063,"26:19:00"
1303,"26:20:00"
2486,"26:27:00"
2250,"26:28:00"
502,"26:32:00"
211,"26:40:00"
1002,"26:43:00"
2293,"26:46:00"
948,"26:48:00"
286,"26:52:00"
2914,"27:05:00"
631,"19:08:00"
169,"19:15:00"
3186,"19:26:00"
2782,"19:34:00"
1183,"19:39:00"
2931,"23:03:00"
1530,"23:04:00"
797,"23:05:00"
153,"23:11:00"
1748,"23:12:00"
2360,"23:16:00"
1182,"23:17:00"
1124,"23:27:00"
2611,"23:34:00"
949,"23:50:00"
1529,"23:54:00"
2109,"24:15:00"
1519,"24:27:00"
1889,"24:31:00"
3096,"24:32:00"
900,"24:36:00"
2562,"24:49:00"
1106,"25:05:00"
2766,"25:07:00"
139,"25:11:00"
704,"25:14:00"
1168,"25:28:00"
1293,"22:54:00"
1439,"23:00:00"
52,"23:01:00"
540,"23:01:00"
3399,"23:10:00"
1127,"23:13:00"
1105,"23:21:00"
1191,"23:22:00"
2847,"23:29:00"
3291,"23:31:00"
130,"23:32:00"
2202,"23:32:00"
2108,"23:35:00"
2969,"23:35:00"
3377,"23:39:00"
1144,"23:43:00"
491,"23:47:00"
754,"23:47:00"
3142,"23:49:00"
713,"23:54:00"
94,"23:59:00"
3059,"24:05:00"
3204,"24:10:00"
2507,"24:17:00"
871,"24:19:00"
1817,"24:19:00"
1287,"24:20:00"
112,"24:25:00"
2065,"24:27:00"
2104,"24:58:00"
1071,"25:00:00"
3236,"25:02:00"
1153,"25:06:00"
3090,"25:06:00"
2875,"25:10:00"
3301,"25:10:00"
2095,"25:11:00"
2868,"25:16:00"
2185,"25:18:00"
1764,"25:31:00"
2112,"25:31:00"
1551,"25:35:00"
2859,"25:36:00"
1786,"25:38:00"
2441,"25:43:00"
2880,"25:43:00"
931,"25:51:00"
3026,"25:58:00"
3216,"26:08:00"
2370,"26:09:00"
882,"26:18:00"
3248,"26:18:00"
915,"26:19:00"
3055,"26:23:00"
2843,"26:24:00"
3159,"26:25:00"
2906,"26:32:00"
3364,"26:32:00"
3155,"26:37:00"
1031,"26:40:00"
3303,"26:41:00"
1777,"26:42:00"
1754,"18:43:00"
2230,"18:44:00"
685,"18:45:00"
1035,"18:45:00"
1839,"18:46:00"
182,"18:55:00"
1116,"19:00:00"
771,"19:02:00"
2846,"19:06:00"
3037,"19:08:00"
1766,"19:13:00"
227,"19:14:00"
1831,"19:14:00"
2777,"19:19:00"
1018,"19:20:00"
83,"19:26:00"
1267,"19:28:00"
3147,"19:28:00"
32,"19:31:00"
1085,"19:31:00"
2553,"19:32:00"
1065,"19:37:00"
880,"19:40:00"
1203,"19:46:00"
2826,"19:50:00"
889,"19:53:00"
2932,"19:54:00"
2020,"19:55:00"
1219,"19:56:00"
305,"20:04:00"
2933,"20:06:00"
3254,"20:06:00"
3300,"20:06:00"
708,"27:43:00"
1015,"27:43:00"
2631,"27:47:00"
2863,"27:50:00"
802,"27:56:00"
975,"27:57:00"
1929,"27:57:00"
1082,"27:58:00"
1185,"22:34:00"
2008,"22:35:00"
2872,"22:39:00"
895,"22:40:00"
3277,"22:40:00"
214,"22:43:00"
2592,"22:44:00"
2354,"22:47:00"
1857,"22:48:00"
75,"22:54:00"
257,"22:55:00"
2068,"22:55:00"
3013,"22:55:00"
1413,"22:59:00"
33,"23:01:00"
2851,"23:08:00"
1982,"23:10:00"
2876,"23:21:00"
1807,"23:24:00"
165,"23:31:00"
734,"23:31:00"
1062,"23:35:00"
1993,"23:36:00"
3308,"23:36:00"
1691,"23:37:00"
1752,"21:36:00"
1542,"23:40:00"
3379,"21:37:00"
1992,"21:38:00"
2102,"21:42:00"
2997,"21:43:00"
578,"21:45:00"
1471,"21:46:00"
2145,"21:51:00"
2235,"21:52:00"
55,"21:53:00"
3333,"21:53:00"
867,"21:54:00"
1247,"22:00:00"
703,"22:04:00"
1872,"22:05:00"
1048,"22:10:00"
3094,"22:12:00"
3134,"22:17:00"
1218,"22:26:00"
1821,"22:26:00"
1976,"22:29:00"
1500,"22:30:00"
2992,"22:31:00"
1224,"22:37:00"
152,"22:48:00"
2390,"22:48:00"
1054,"22:51:00"
2728,"22:52:00"
1866,"22:54:00"
2365,"23:02:00"
1363,"23:05:00"
364,"23:06:00"
184,"23:08:00"
3068,"23:08:00"
3023,"23:11:00"
2073,"23:14:00"
1499,"23:15:00"
388,"23:23:00"
1778,"23:29:00"
2215,"23:29:00"
313,"23:30:00"
2874,"23:31:00"
3072,"23:31:00"
2464,"23:34:00"
1724,"20:26:00"
557,"23:43:00"
1751,"23:44:00"
2520,"23:47:00"
2432,"23:50:00"
809,"23:54:00"
1396,"24:00:00"
2263,"24:01:00"
73,"24:02:00"
2175,"24:02:00"
87,"24:06:00"
1886,"24:07:00"
2325,"24:09:00"
745,"24:14:00"
1975,"24:17:00"
25,"24:18:00"
3331,"24:20:00"
508,"24:30:00"
982,"24:32:00"
2006,"24:32:00"
2481,"24:37:00"
42,"24:38:00"
1364,"24:39:00"
861,"24:41:00"
1686,"24:41:00"
104,"24:42:00"
2561,"24:42:00"
3218,"24:44:00"
945,"24:45:00"
2144,"24:51:00"
2816,"24:51:00"
3212,"24:53:00"
43,"24:59:00"
2922,"21:45:00"
2262,"25:00:00"
2867,"21:48:00"
2270,"25:04:00"
736,"25:06:00"
337,"25:10:00"
1099,"25:14:00"
2960,"25:14:00"
2626,"25:18:00"
2945,"25:23:00"
2670,"25:29:00"
639,"25:35:00"
1874,"25:41:00"
2309,"25:46:00"
1369,"25:50:00"
3279,"25:52:00"
2292,"25:56:00"
58,"25:58:00"
2958,"26:06:00"
1501,"26:07:00"
2167,"26:09:00"
2191,"26:11:00"
3282,"26:14:00"
2548,"26:15:00"
2654,"26:15:00"
3174,"26:15:00"
1546,"26:19:00"
2334,"26:20:00"
1258,"26:24:00"
2226,"26:24:00"
223,"26:25:00"
866,"26:27:00"
1813,"26:27:00"
2751,"26:27:00"
3371,"26:35:00"
1207,"26:44:00"
3242,"26:44:00"
2729,"16:46:00"
2064,"16:47:00"
425,"16:53:00"
775,"16:54:00"
1051,"16:55:00"
1861,"16:56:00"
400,"16:58:00"
808,"17:00:00"
105,"17:14:00"
1512,"17:16:00"
2894,"17:20:00"
1507,"24:15:00"
3107,"24:21:00"
2771,"24:25:00"
172,"24:33:00"
1973,"24:34:00"
1484,"24:36:00"
2918,"24:40:00"
1770,"24:44:00"
308,"24:46:00"
1840,"24:48:00"
88,"24:50:00"
3069,"24:52:00"
3112,"24:55:00"
1767,"24:56:00"
1490,"24:57:00"
1955,"25:01:00"
868,"25:02:00"
917,"25:02:00"
1022,"25:07:00"
3197,"25:08:00"
1525,"25:09:00"
2274,"18:27:00"
3157,"18:27:00"
3315,"18:27:00"
3213,"18:28:00"
2344,"18:29:00"
2627,"18:29:00"
1755,"18:35:00"
2346,"18:36:00"
74,"18:43:00"
2332,"18:44:00"
1876,"18:49:00"
2500,"18:49:00"
2752,"18:52:00"
1746,"18:54:00"
2247,"18:54:00"
3227,"19:04:00"
292,"19:15:00"
3097,"19:15:00"
865,"19:16:00"
2712,"19:27:00"
2996,"19:29:00"
3208,"19:33:00"
131,"19:38:00"
3049,"19:40:00"
2528,"19:44:00"
2496,"19:46:00"
3365,"20:02:00"
2860,"20:09:00"
835,"20:10:00"
2607,"20:15:00"
686,"20:26:00"
179,"20:29:00"
2947,"20:29:00"
1244,"27:15:00"
2775,"27:17:00"
110,"27:22:00"
2411,"27:24:00"
1760,"27:26:00"
2834,"22:37:00"
669,"22:39:00"
1278,"22:44:00"
1403,"22:49:00"
3128,"23:02:00"
702,"23:05:00"
821,"23:13:00"
748,"23:16:00"
1521,"23:35:00"
2418,"23:37:00"
1288,"23:40:00"
1109,"23:44:00"
1377,"23:45:00"
1474,"23:51:00"
2483,"22:12:00"
1037,"22:13:00"
600,"22:14:00"
2953,"22:16:00"
2232,"22:34:00"
170,"22:48:00"
1509,"22:59:00"
2954,"23:03:00"
1094,"23:04:00"
1543,"23:09:00"
1397,"23:16:00"
1487,"23:29:00"
2143,"23:29:00"
2798,"23:30:00"
3089,"23:38:00"
1394,"23:40:00"
544,"23:46:00"
3070,"23:52:00"
159,"24:01:00"
2506,"24:03:00"
3102,"24:20:00"
2943,"24:26:00"
1758,"24:27:00"
45,"24:31:00"
1078,"24:32:00"
2277,"24:33:00"
500,"24:38:00"
1673,"24:51:00"
504,"25:02:00"
1483,"25:31:00"
2314,"25:34:00"
584,"25:37:00"
2487,"25:40:00"
2283,"25:42:00"
1865,"25:44:00"
2866,"25:44:00"
3117,"25:44:00"
2231,"25:50:00"
2809,"25:53:00"
1390,"26:03:00"
1694,"26:10:00"
2964,"26:21:00"
1888,"26:31:00"
1243,"26:37:00"
2946,"26:53:00"
2799,"26:56:00"
3392,"26:58:00"
3312,"27:17:00"
1851,"27:23:00"
1441,"27:38:00"
3321,"27:38:00"
812,"25:39:00"
539,"27:39:00"
2161,"25:56:00"
2889,"26:00:00"
1327,"26:11:00"
1749,"26:11:00"
2779,"26:25:00"
3035,"26:38:00"
1479,"26:42:00"
1800,"26:51:00"
2589,"26:56:00"
2367,"26:58:00"
1893,"17:12:00"
336,"27:14:00"
368,"27:17:00"
921,"27:24:00"
2304,"27:26:00"
732,"25:31:00"
981,"25:33:00"
1853,"25:51:00"
2004,"25:52:00"
1791,"25:53:00"
2240,"25:53:00"
2303,"25:53:00"
82,"26:04:00"
2623,"26:05:00"
406,"26:22:00"
1959,"26:25:00"
1478,"23:49:00"
1486,"23:52:00"
3071,"23:57:00"
1360,"23:58:00"
2840,"23:58:00"
1855,"24:03:00"
2735,"24:05:00"
1795,"24:19:00"
2745,"24:21:00"
2927,"24:40:00"
2949,"24:41:00"
1299,"24:52:00"
928,"24:54:00"
2986,"24:58:00"
778,"24:59:00"
2440,"25:03:00"
2099,"25:12:00"
829,"25:21:00"
2518,"25:25:00"
2575,"25:33:00"
1508,"25:34:00"
2646,"25:44:00"
814,"25:50:00"
1833,"25:55:00"
3011,"25:56:00"
2883,"26:05:00"
3358,"26:05:00"
2238,"26:21:00"
2708,"26:24:00"
559,"26:26:00"
49,"26:28:00"
2460,"26:29:00"
629,"26:32:00"
2243,"26:38:00"
2519,"27:00:00"
729,"27:14:00"
1169,"27:15:00"
2858,"27:19:00"
2987,"27:36:00"
1155,"27:39:00"
2966,"27:45:00"
228,"27:46:00"
374,"27:46:00"
1466,"27:46:00"
707,"27:56:00"
2255,"27:57:00"
2392,"27:57:00"
2525,"27:58:00"
1533,"23:12:00"
1494,"23:21:00"
2948,"23:26:00"
1314,"23:39:00"
2227,"23:42:00"
2944,"23:43:00"
2939,"23:48:00"
665,"23:53:00"
1455,"24:02:00"
2170,"23:04:00"
1742,"23:10:00"
1671,"23:11:00"
2824,"23:18:00"
2811,"23:27:00"
483,"23:28:00"
567,"23:28:00"
712,"23:28:00"
689,"23:31:00"
114,"23:44:00"
1899,"23:45:00"
2514,"23:46:00"
1477,"23:50:00"
709,"23:53:00"
340,"24:01:00"
40,"24:03:00"
2337,"24:17:00"
2338,"24:23:00"
2780,"24:28:00"
2909,"24:36:00"
1402,"24:37:00"
422,"24:44:00"
1370,"24:57:00"
2492,"24:57:00"
592,"25:19:00"
899,"25:19:00"
89,"25:20:00"
2316,"25:30:00"
2209,"25:54:00"
2616,"25:57:00"
759,"26:12:00"
3211,"26:21:00"
316,"26:29:00"
1765,"21:57:00"
1730,"22:03:00"
2138,"22:10:00"
2786,"22:23:00"
1772,"22:26:00"
2287,"22:26:00"
3111,"22:26:00"
2907,"22:38:00"
1149,"22:40:00"
1549,"22:53:00"
1371,"22:55:00"
1393,"23:01:00"
2968,"23:02:00"
758,"23:08:00"
1142,"18:15:00"
133,"23:20:00"
2234,"23:22:00"
2573,"23:29:00"
2916,"23:33:00"
644,"23:41:00"
2422,"23:57:00"
2426,"24:17:00"
596,"24:23:00"
1720,"24:25:00"
2838,"24:29:00"
3143,"24:49:00"
2242,"20:02:00"
2942,"20:03:00"
1488,"20:13:00"
1836,"20:38:00"
547,"20:41:00"
780,"20:43:00"
2974,"20:44:00"
1863,"20:47:00"
2493,"20:48:00"
1289,"20:56:00"
1790,"21:03:00"
34,"21:19:00"
12,"21:20:00"
2923,"21:24:00"
2919,"21:25:00"
2415,"21:27:00"
2897,"21:40:00"
2832,"22:08:00"
2740,"22:19:00"
2513,"22:28:00"
2341,"23:03:00"
1456,"23:08:00"
2296,"23:19:00"
1762,"23:20:00"
35,"23:24:00"
1887,"23:29:00"
1759,"23:30:00"
2991,"23:50:00"
1553,"23:52:00"
2664,"23:53:00"
1688,"24:28:00"
994,"24:41:00"
1537,"25:00:00"
2869,"25:05:00"
1269,"25:26:00"
2938,"25:31:00"
1684,"25:32:00"
3203,"25:40:00"
1679,"25:47:00"
2246,"25:48:00"
1801,"26:17:00"
3131,"23:21:00"
2905,"23:37:00"
216,"23:39:00"
419,"23:48:00"
1842,"23:59:00"
2961,"24:05:00"
101,"24:17:00"
2315,"24:36:00"
3221,"24:38:00"
2523,"24:42:00"
1399,"25:26:00"
2652,"25:45:00"
1548,"25:52:00"
1891,"25:54:00"
1935,"25:57:00"
79,"26:20:00"
2910,"26:25:00"
1775,"26:45:00"
2983,"22:48:00"
405,"22:53:00"
1265,"18:21:00"
1043,"23:23:00"
2229,"23:32:00"
1165,"23:36:00"
2934,"23:36:00"
1729,"23:51:00"
2401,"24:46:00"
3176,"25:01:00"
2339,"25:18:00"
2051,"25:24:00"
570,"25:27:00"
2744,"25:44:00"
1445,"26:04:00"
456,"26:18:00"
714,"26:28:00"
2723,"26:37:00"
1829,"26:38:00"
2703,"26:46:00"
879,"26:48:00"
2495,"26:57:00"
2962,"27:03:00"
260,"28:21:00"
2984,"28:27:00"
2794,"28:35:00"
1431,"11:02:00"
2977,"08:16:00"
2443,"26:35:00"
2722,"26:37:00"
670,"27:01:00"
2121,"27:12:00"
660,"27:14:00"
751,"27:14:00"
731,"27:21:00"
183,"27:37:00"
1437,"27:42:00"
2478,"28:33:00"
1728,"28:38:00"
2982,"28:40:00"
2955,"28:41:00"
2282,"28:42:00"
2335,"80:51:00"
2536,"17:23:00"
166,"26:25:00"
938,"21:28:00"
2498,"11:45:00"
1291,"11:46:00"
2273,"11:47:00"
3258,"16:47:00"
2928,"19:00:00"
1406,"19:04:00"
270,"22:11:00"
2719,"24:13:00"
1845,"22:14:00"
2738,"22:50:00"
2753,"22:57:00"
2113,"22:58:00"
2301,"23:06:00"
2963,"23:09:00"
2855,"23:33:00"
1719,"24:01:00"
2726,"24:55:00"
